,content_id,content_type,title,headline,description,publish_date,slug,description,state,duration,video_series,author_1,author_2,tag_1,tag_2,tag_3,thumbnail_1_URL,thumbnail_1_size,thumbnail_1_width,thumbnail_1_height,thumbnail_2_URL,thumbnail_2_size,thumbnail_2_width,thumbnail_2_height,thumbnail_3_URL,thumbnail_3_size,thumbnail_3_width,thumbnail_3_height
229,b7a0111eb2a455dbea2ab22132ff0e57,video,The Punisher Season 2: Jigsaw's Fate and Season 3 Hints,,"Though Marvel's The Punisher Season 2 doesn't end on a cliffhanger or have some crazy end-credits scene, we still had questions, so we talked to showrunner Steve Lightfoot about what might be in store for Frank Castle in Season 3.
",2019-01-24T18:07:00+0000,the-punisher-season-2-jigsaws-fate-and-season-3-hints,"Though Marvel's The Punisher Season 2 doesn't end on a cliffhanger or have some crazy end-credits scene, we still had questions, so we talked to showrunner Steve Lightfoot about what might be in store for Frank Castle in Season 3.
",published,190,none,,,punisher,jigsaw,jon-bernthal,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/punishers2endingexplainedblogroll-1548353253644_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/punishers2endingexplainedblogroll-1548353253644_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/punishers2endingexplainedblogroll-1548353253644_large.jpg,large,626.0,352.0
230,ab695472fb606b314f59958d0884364b,video,Does Anthem Still Feel Like a BioWare Game?,,Tom and Miranda played Anthem and answer one of its lingering questions: Does it still feel like a BioWare Game?,2019-01-24T18:00:00+0000,does-anthem-still-feel-like-a-bioware-game,Tom and Miranda played Anthem and answer one of its lingering questions: Does it still feel like a BioWare Game?,published,215,IGN Conversations,,,opinion,ps4,anthem,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/anthem-bioware-thumb-1548292328328-1548306044727_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/anthem-bioware-thumb-1548292328328-1548306044727_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/anthem-bioware-thumb-1548292328328-1548306044727_large.jpg,large,626.0,352.0
231,ab695472fb606b314f59958d0884364b,video,Does Anthem Still Feel Like a BioWare Game?,,Tom and Miranda played Anthem and answer one of its lingering questions: Does it still feel like a BioWare Game?,2019-01-24T18:00:00+0000,does-anthem-still-feel-like-a-bioware-game,Tom and Miranda played Anthem and answer one of its lingering questions: Does it still feel like a BioWare Game?,published,215,IGN Conversations,,,opinion,ps4,anthem,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/anthem-bioware-thumb-1548292328328-1548306044727_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/anthem-bioware-thumb-1548292328328-1548306044727_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/anthem-bioware-thumb-1548292328328-1548306044727_large.jpg,large,626.0,352.0
232,2155e93a32033d4811ae57eaabe4018f,video,For Honor: Year 3 Season 1 - The Harbor - New Map Trailer,,"Get a look at the Harbor, a new Dominion map coming out on January 31 with the release of the new season of For Honor.",2019-01-24T17:58:00+0000,for-honor-year-3-season-1-the-harbor-new-map-trailer,"Get a look at the Harbor, a new Dominion map coming out on January 31 with the release of the new season of For Honor.",published,180,none,,,trailer,xbox-one,for-honor,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/forhonorharborthumb-1548352678884_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/forhonorharborthumb-1548352678884_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/forhonorharborthumb-1548352678884_large.jpg,large,626.0,352.0
233,d5903f1e6ffce19273f0471a26735ffc,video,"For Honor - New Executions: Weekly Content Update for Week of January 24, 2019 Trailer",,"New Executions, including Veni Vidi Vici, Sportive Knockout, Brawling Showdown and more, come as part of this week's For Honor Content Update.",2019-01-24T17:46:00+0000,for-honor-new-executions-weekly-content-update-for-week-of-january-24-2019-trailer,"New Executions, including Veni Vidi Vici, Sportive Knockout, Brawling Showdown and more, come as part of this week's For Honor Content Update.",published,228,none,,,trailer,xbox-one,for-honor,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/forhonorweeklythumb-1548351960936_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/forhonorweeklythumb-1548351960936_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/forhonorweeklythumb-1548351960936_large.jpg,large,626.0,352.0
234,697c9fca6a86b7c8d0a5d9ffddde238c,video,Anno 1800 - Closed Beta Trailer,,Closed Beta runs from January 31 through February 4.,2019-01-24T17:30:00+0000,anno-1800-closed-beta-trailer,Closed Beta runs from January 31 through February 4.,published,121,none,,,trailer,pc,anno-1800,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/annousethumb-1548351031556_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/annousethumb-1548351031556_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/annousethumb-1548351031556_large.jpg,large,626.0,352.0
235,f73c88337c00eb2c0b827dcf36890620,video,For Honor - Year of the Harbinger: Year 3 Deep Dive Video,,Get a look at what's coming for Year 3 of For Honor.,2019-01-24T17:19:00+0000,for-honor-year-of-the-harbinger-year-3-deep-dive-video,Get a look at what's coming for Year 3 of For Honor.,published,162,none,,,feature,xbox-one,for-honor,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/forhonorharbingerthumb-1548350280797_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/forhonorharbingerthumb-1548350280797_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/forhonorharbingerthumb-1548350280797_large.jpg,large,626.0,352.0
236,3defb49e0ca53d5a0f0c9466e4d14dca,video,The LEGO Movie 2 Videogame - Teaser Trailer,,"Discover new worlds and test your Master Building skills in the LEGO Movie 2 Videogame, available on February 26.",2019-01-24T17:02:00+0000,the-lego-movie-2-videogame-teaser-trailer,"Discover new worlds and test your Master Building skills in the LEGO Movie 2 Videogame, available on February 26.",published,47,none,,,trailer,,,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/legomovie2usethumb-1548349135433_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/legomovie2usethumb-1548349135433_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/legomovie2usethumb-1548349135433_large.jpg,large,626.0,352.0
237,a7fb4530e66d0fca876cf934161cdfeb,video,Anthem VIP Demo World Premiere - IGN Plays Live,,Join IGN and BioWare for a live reveal of the Anthem gameplay demo.,2019-01-24T17:00:00+0000,anthem-vip-demo-world-premiere-ign-plays-live,Join IGN and BioWare for a live reveal of the Anthem gameplay demo.,published,4755,IGN Plays Live,,,lets-play,ps4,anthem,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/ignplayslive012419-1548271852351_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/ignplayslive012419-1548271852351_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/ignplayslive012419-1548271852351_large.jpg,large,626.0,352.0
238,a7fb4530e66d0fca876cf934161cdfeb,video,Anthem VIP Demo World Premiere - IGN Plays Live,,Join IGN and BioWare for a live reveal of the Anthem gameplay demo.,2019-01-24T17:00:00+0000,anthem-vip-demo-world-premiere-ign-plays-live,Join IGN and BioWare for a live reveal of the Anthem gameplay demo.,published,4755,IGN Plays Live,,,lets-play,ps4,anthem,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/ignplayslive012419-1548271852351_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/ignplayslive012419-1548271852351_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/ignplayslive012419-1548271852351_large.jpg,large,626.0,352.0
239,a7fb4530e66d0fca876cf934161cdfeb,video,Anthem VIP Demo World Premiere - IGN Plays Live,,Join IGN and BioWare for a live reveal of the Anthem gameplay demo.,2019-01-24T17:00:00+0000,anthem-vip-demo-world-premiere-ign-plays-live,Join IGN and BioWare for a live reveal of the Anthem gameplay demo.,published,4755,IGN Plays Live,,,lets-play,ps4,anthem,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/ignplayslive012419-1548271852351_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/ignplayslive012419-1548271852351_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/ignplayslive012419-1548271852351_large.jpg,large,626.0,352.0
240,9ad1b6e2e75329cfcf94d337ed547f45,video,Switchblade - Free to Play Trailer,,The game is now free to play on PC and PS4.,2019-01-24T16:36:00+0000,switchblade-free-to-play-trailer,The game is now free to play on PC and PS4.,published,66,none,,,trailer,pc,switchblade,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/switchbladethumb-1548347725414_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/switchbladethumb-1548347725414_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/switchbladethumb-1548347725414_large.jpg,large,626.0,352.0
241,462ec7304f6fc610428f4f519f9ae21d,video,WWE 2K19 - Rising Stars Pack Trailer,,"The Rising Stars pack, featuring Ricochet, Lio Rush, Candice LeRae, Lacey Evans and more, is available now.",2019-01-24T16:21:00+0000,wwe-2k19-rising-stars-pack-trailer,"The Rising Stars pack, featuring Ricochet, Lio Rush, Candice LeRae, Lacey Evans and more, is available now.",published,73,none,,,trailer,pc,wwe-2k19,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/wwethumb-1548346877770_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/wwethumb-1548346877770_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/wwethumb-1548346877770_large.jpg,large,626.0,352.0
242,6e548d0d78018ac0bce392f238b1694c,video,God Eater 3 - Features Trailer,,"Check out the features for the upcoming game, including the ability to customize the hero, and more. God Eater 3 will be released on February 8 for PS4 and PC.",2019-01-24T16:01:00+0000,god-eater-3-features-trailer,"Check out the features for the upcoming game, including the ability to customize the hero, and more. God Eater 3 will be released on February 8 for PS4 and PC.",published,96,none,,,trailer,pc,god-eater-3,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/godeater3thumb-1548345665098_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/godeater3thumb-1548345665098_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/godeater3thumb-1548345665098_large.jpg,large,626.0,352.0
243,915eab782f92341083d1229eedf6eeda,video,Netflix's Conversations With a Killer: The Ted Bundy Tapes - Micro-Review,,Netflix's four-part true crime docuseries uses never-before-heard tape interviews with Ted Bundy to take viewers inside the mind of the infamous serial killer - but the conversation feels a little one-sided.,2019-01-24T16:00:00+0000,netflixs-conversations-with-a-killer-the-ted-bundy-tapes-micro-review,Netflix's four-part true crime docuseries uses never-before-heard tape interviews with Ted Bundy to take viewers inside the mind of the infamous serial killer - but the conversation feels a little one-sided.,published,55,none,,,conversation-with-a-killer-the-ted-bundy-tapes,review,is-it-worth-it,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/screen-shot-2019-01-23-at-54737-pm-1548294491757_compact.png,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/screen-shot-2019-01-23-at-54737-pm-1548294491757_medium.png,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/screen-shot-2019-01-23-at-54737-pm-1548294491757_large.png,large,626.0,352.0
244,a5757eeb8b31c27ca778ce2c0f462d31,video,Ace Combat 7: Skies Unknown - Art and Story Trailer,,"Join the development team for a discussion on the creation of the game's skies, terrain, and story. Ace Combat 7: Skies Unknown is available now for PS4 and Xbox One, and on February 1 for PC.",2019-01-24T15:49:00+0000,ace-combat-7-skies-unknown-art-and-story-trailer,"Join the development team for a discussion on the creation of the game's skies, terrain, and story. Ace Combat 7: Skies Unknown is available now for PS4 and Xbox One, and on February 1 for PC.",published,299,none,,,feature,pc,ace-combat-7-skies-unknown,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/acecombatthumb-1548344924542_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/acecombatthumb-1548344924542_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/acecombatthumb-1548344924542_large.jpg,large,626.0,352.0
245,f9fd4f2b759053ba1ebeb9cb3ec1ab31,video,"Fortnite: Search Between a Mysterious Hatch, a Giant Rock Lady, and a Precarious Flatbed (Week 8)",,"Season 7 week 8 Fortnite challenges are up and you'll need to find a battle star hidden between a Mysterious Hatch, a Giant Rock Lady, and a Precarious Flatbed. Watch the video to see the exact location!",2019-01-24T15:46:00+0000,fortnite-search-between-a-mysterious-hatch-a-giant-rock-lady-and-a-precarious-flatbed-week-8,"Season 7 week 8 Fortnite challenges are up and you'll need to find a battle star hidden between a Mysterious Hatch, a Giant Rock Lady, and a Precarious Flatbed. Watch the video to see the exact location!",published,59,none,,,epic,season-7,battle-star,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/fortniteweek8blogroll-1548344490822_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/fortniteweek8blogroll-1548344490822_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/fortniteweek8blogroll-1548344490822_large.jpg,large,626.0,352.0
246,04297f214f95a585e6fbbcc9850031a8,video,Smite - Founder’s Pack Nintendo Switch Launch Trailer,,"Purchase of the Founder's Pack grants closed beta access and exclusive loot, available now on Nintendo Switch.",2019-01-24T15:34:00+0000,smite-founders-pack-nintendo-switch-launch-trailer,"Purchase of the Founder's Pack grants closed beta access and exclusive loot, available now on Nintendo Switch.",published,30,none,,,trailer,xbox-one,smite,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/smitethumb-1548343990473_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/smitethumb-1548343990473_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/smitethumb-1548343990473_large.jpg,large,626.0,352.0
247,b67f1a642785d9f653fec3bccf70fc05,video,Kingdom Hearts 3: 6 Insane Amusement Park Attractions That Make Combat Wild,,"There's a lot going on in the world of Kingdom Hearts combat nowadays, and these flashy amusement park style specials make it even crazier. ",2019-01-24T15:30:00+0000,kingdom-hearts-3-6-insane-amusement-park-attractions-that-make-combat-wild,"There's a lot going on in the world of Kingdom Hearts combat nowadays, and these flashy amusement park style specials make it even crazier. ",published,144,none,,,gameplay,ps4,kingdom-hearts-iii,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/kh3attractionsblogroll-1548303842670_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/kh3attractionsblogroll-1548303842670_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/kh3attractionsblogroll-1548303842670_large.jpg,large,626.0,352.0
248,b2975fb8067108dca9effee664b88dd9,video,My Memory of Us - Nintendo Switch Launch Trailer,,"The game about a friendship of a boy and a girl, inspired by true events from the darkest moments of human history, is out now on Nintendo Switch.",2019-01-24T15:22:00+0000,my-memory-of-us-nintendo-switch-launch-trailer,"The game about a friendship of a boy and a girl, inspired by true events from the darkest moments of human history, is out now on Nintendo Switch.",published,85,none,,,trailer,xbox-one,my-memory-of-us,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/memorythumb-1548343255928_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/memorythumb-1548343255928_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/memorythumb-1548343255928_large.jpg,large,626.0,352.0
249,49a7a39c51fec4ad4dbe46f955eaaed8,video,Battlefleet Gothic: Armada 2 - Launch Trailer,,The space RTS is out now on PC via Steam.,2019-01-24T15:06:00+0000,battlefleet-gothic-armada-2-launch-trailer,The space RTS is out now on PC via Steam.,published,107,none,,,trailer,pc,battlefleet-gothic-armada-2,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/battlefleetthumb-1548342379290_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/battlefleetthumb-1548342379290_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/battlefleetthumb-1548342379290_large.jpg,large,626.0,352.0
250,d9aecb855e204511940661f3c20b62e9,video,Kingdom Hearts 3 Review,,Jonathon Dornbush reviews Square Enix's long-awaited Kingdom Hearts 3 for the PS4 and Xbox One.,2019-01-24T15:00:00+0000,kingdom-hearts-3-review,Jonathon Dornbush reviews Square Enix's long-awaited Kingdom Hearts 3 for the PS4 and Xbox One.,published,387,IGN Game Reviews,,,kingdom-hearts-3-impressions,kingdom-hearts-3-analysis,review,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/36190303kh3reviewblogroll-1-1548292373286_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/36190303kh3reviewblogroll-1-1548292373286_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/36190303kh3reviewblogroll-1-1548292373286_large.jpg,large,626.0,352.0
251,d9aecb855e204511940661f3c20b62e9,video,Kingdom Hearts 3 Review,,Jonathon Dornbush reviews Square Enix's long-awaited Kingdom Hearts 3 for the PS4 and Xbox One.,2019-01-24T15:00:00+0000,kingdom-hearts-3-review,Jonathon Dornbush reviews Square Enix's long-awaited Kingdom Hearts 3 for the PS4 and Xbox One.,published,387,IGN Game Reviews,,,kingdom-hearts-3-impressions,kingdom-hearts-3-analysis,review,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/36190303kh3reviewblogroll-1-1548292373286_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/36190303kh3reviewblogroll-1-1548292373286_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/36190303kh3reviewblogroll-1-1548292373286_large.jpg,large,626.0,352.0
252,5a6cdb7e97f05876cdda33b9b730a315,video,Days Gone - World Video Series: Riding The Broken Road Trailer,,Take a look at the Drifter Bike from the upcoming game. Days Gone will be released on April 26 for PS4.,2019-01-24T14:56:00+0000,days-gone-world-video-series-riding-the-broken-road-trailer,Take a look at the Drifter Bike from the upcoming game. Days Gone will be released on April 26 for PS4.,published,152,none,,,trailer,ps4,days-gone,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/daysgonethumb-1548341636929_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/daysgonethumb-1548341636929_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/daysgonethumb-1548341636929_large.jpg,large,626.0,352.0
253,da51b839919e238eb66d4c50c8e3c56e,video,Melbits World - Launch Trailer,,The co-op puzzle-platformer will be released on February 5.,2019-01-24T14:41:00+0000,melbits-world-launch-trailer,The co-op puzzle-platformer will be released on February 5.,published,74,none,,,trailer,ps4,melbits-world,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/melbitsthumb-1548340838172_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/melbitsthumb-1548340838172_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/melbitsthumb-1548340838172_large.jpg,large,626.0,352.0
254,782cd8e74d52bde89510097dd155ac7d,video,Evoland: Legendary Edition - Official Trailer,,"The Legendary Edition, which includes Evoland and Evoland 2, will be released on PS4 on February 5, Nintendo Switch on February 7, and Xbox One on February 8.",2019-01-24T14:31:00+0000,evoland-legendary-edition-official-trailer,"The Legendary Edition, which includes Evoland and Evoland 2, will be released on PS4 on February 5, Nintendo Switch on February 7, and Xbox One on February 8.",published,66,none,,,trailer,iphone,evoland,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/evolandthumb-1548340150088_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/evolandthumb-1548340150088_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/evolandthumb-1548340150088_large.jpg,large,626.0,352.0
255,4a4062ffb2bb018998461dad5f3541dd,video,Kingdom Hearts III - Gameplay Overview Trailer,,Learn how to wield the Keyblade so you'll be ready to fight when Kingdom Hearts III comes to PlayStation 4 and Xbox One on Jan. 29.,2019-01-24T14:22:00+0000,kingdom-hearts-iii-gameplay-overview-trailer,Learn how to wield the Keyblade so you'll be ready to fight when Kingdom Hearts III comes to PlayStation 4 and Xbox One on Jan. 29.,published,217,none,,,trailer,ps4,kingdom-hearts-iii,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/kh3thumb-1548339704463_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/kh3thumb-1548339704463_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/kh3thumb-1548339704463_large.jpg,large,626.0,352.0
256,c184c11fec11068ac314d1e90525cc74,video,Marvel Comics Debuts New Guardians of the Galaxy Team - IGN News,,Here's everything you need to know about the latest incarnation of Marvel's Guardians of the Galaxy team.,2019-01-24T01:59:00+0000,marvel-comics-debuts-new-guardians-of-the-galaxy-team,Here's everything you need to know about the latest incarnation of Marvel's Guardians of the Galaxy team.,published,55,IGN NEWS,,,ign,ign-news,breaking-news,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/012319-guardiansthumb-1548295196625_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/012319-guardiansthumb-1548295196625_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/012319-guardiansthumb-1548295196625_large.jpg,large,626.0,352.0
257,a2c03c80340299fa00212abe00a26262,video,The Hong Kong Massacre Review,,This top-down shooter is an action movie fan's dream played out in stylish slow-motion.,2019-01-24T01:57:00+0000,the-hong-kong-massacre-review,This top-down shooter is an action movie fan's dream played out in stylish slow-motion.,published,164,none,,,the-hong-kong-massacre-review,review,game-reviews,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/hongkongmassacreblogroll-1548295228180_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/hongkongmassacreblogroll-1548295228180_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/24/hongkongmassacreblogroll-1548295228180_large.jpg,large,626.0,352.0
258,057075db1076ff0197f71f823e5bac0b,video,Into the Spider-Verse Almost Had Tobey Maguire and Others - IGN News,,"According to the film’s co-director, an unused scene in Spider-Man: Into the Spider-Verse was written that featured appearances from previous Spider-Man actors.",2019-01-24T01:32:00+0000,into-the-spider-verse-almost-had-tobey-maguire-and-others,"According to the film’s co-director, an unused scene in Spider-Man: Into the Spider-Verse was written that featured appearances from previous Spider-Man actors.",published,55,IGN NEWS,,,ign,ign-news,breaking-news,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/012319-spiderversethumb-1548293715206_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/012319-spiderversethumb-1548293715206_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/012319-spiderversethumb-1548293715206_large.jpg,large,626.0,352.0
259,b18b613a115e8be5cd9376fae4832629,video,Mortal Kombat 11: Ed Boon Interview - Who are Geras and Kronika?,,"We sit down to chat with Ed Boon to find out how the game design of Mortal Kombat 11 differs from previous games, along with learning all about the newest characters, Geras and Kronika. ",2019-01-24T00:43:00+0000,mortal-kombat-11-ed-boon-interview-who-are-geras-and-kronika,"We sit down to chat with Ed Boon to find out how the game design of Mortal Kombat 11 differs from previous games, along with learning all about the newest characters, Geras and Kronika. ",published,432,none,,,who-is-geras,who-is-kronika,who-are-geras-and-kronika,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/geras-1548290686044_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/geras-1548290686044_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/geras-1548290686044_large.jpg,large,626.0,352.0
260,156b63d055643e24e00ad55e56f0c9e2,video,Is Dragon Ball Super Anime Coming Back? Toei Animation Responds,,"IGN reached out to Toei Animation and they said QUOTE: ""We can only say that this is not true at the moment. We never mentioned or made any announcement about more episodes to Dragon Ball Super. "" We break down what this means for the anime.

If you like this video, check out our Dragon Ball Super: Broly - Ending Explained:

https://www.youtube.com/watch?v=h5LAfcmQoFM

Plus, Dragon Ball Super: Broly - 13 Things We Loved:

https://www.youtube.com/watch?v=eclY5H1rWA0&t=67s",2019-01-23T23:37:00+0000,is-dragon-ball-super-anime-coming-back-toei-animation-responds,"IGN reached out to Toei Animation and they said QUOTE: ""We can only say that this is not true at the moment. We never mentioned or made any announcement about more episodes to Dragon Ball Super. "" We break down what this means for the anime.

If you like this video, check out our Dragon Ball Super: Broly - Ending Explained:

https://www.youtube.com/watch?v=h5LAfcmQoFM

Plus, Dragon Ball Super: Broly - 13 Things We Loved:

https://www.youtube.com/watch?v=eclY5H1rWA0&t=67s",published,121,IGN Anime Club,,,ign,ign-news,breaking-news,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/still245-1548293382761_compact.png,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/still245-1548293382761_medium.png,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/still245-1548293382761_large.png,large,626.0,352.0
261,40b7329c39f6d48001281e0ddf0a9b1f,video,"Resident Evil 2 Scared Us, and We Loved It - Beyond 575",,,2019-01-23T23:00:00+0000,resident-evil-2-scared-us-and-we-loved-it-beyond-575,,published,3702,Podcast Beyond,,,talkshow,sly-cooper,characters,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/beyond-reimpressionsblogroll-1548278482787_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/beyond-reimpressionsblogroll-1548278482787_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/beyond-reimpressionsblogroll-1548278482787_large.jpg,large,626.0,352.0
262,adf02a8cee2f225f1265265ea394a7ab,video,Shazam! Star Glad His MCU Character is Dead - IGN News,,"“If [Fandral] didn’t die, I might still be under contract with Marvel and I never would have been able to get this job.""",2019-01-23T22:10:00+0000,shazam-star-glad-his-mcu-character-is-dead,"“If [Fandral] didn’t die, I might still be under contract with Marvel and I never would have been able to get this job.""",published,55,IGN NEWS,,,ign,ign-news,breaking-news,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/012319-zacharylevithumb-1548281479261_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/012319-zacharylevithumb-1548281479261_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/23/012319-zacharylevithumb-1548281479261_large.jpg,large,626.0,352.0
